path	size_bytes	classification	role	reason	authority_source	safe_action	role_reason	top_pack_dir
proof_packs/TRUTH_HEAL_MAPS_2026-03-07_1249_0af062e88/raw/surface_docs.txt	422823	LOCAL_ONLY_HISTORICAL	TEMPORARY_RAW_LOG_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	contains /raw/ execution evidence	proof_packs/TRUTH_HEAL_MAPS_2026-03-07_1249_0af062e88/
proof_packs/TRUTH_HEAL_MAPS_2026-03-07_1249_0af062e88/raw/surface_e2e.txt	1399	LOCAL_ONLY_HISTORICAL	TEMPORARY_RAW_LOG_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	contains /raw/ execution evidence	proof_packs/TRUTH_HEAL_MAPS_2026-03-07_1249_0af062e88/
proof_packs/TRUTH_HEAL_MAPS_2026-03-07_1249_0af062e88/raw/surface_proof_packs.txt	190382	LOCAL_ONLY_HISTORICAL	TEMPORARY_RAW_LOG_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	contains /raw/ execution evidence	proof_packs/TRUTH_HEAL_MAPS_2026-03-07_1249_0af062e88/
proof_packs/TRUTH_HEAL_MAPS_2026-03-07_1249_0af062e88/raw/surface_registry.txt	236	LOCAL_ONLY_HISTORICAL	TEMPORARY_RAW_LOG_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	contains /raw/ execution evidence	proof_packs/TRUTH_HEAL_MAPS_2026-03-07_1249_0af062e88/
proof_packs/TRUTH_HEAL_MAPS_2026-03-07_1249_0af062e88/raw/surface_reports.txt	453290	LOCAL_ONLY_HISTORICAL	TEMPORARY_RAW_LOG_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	contains /raw/ execution evidence	proof_packs/TRUTH_HEAL_MAPS_2026-03-07_1249_0af062e88/
proof_packs/TRUTH_HEAL_MAPS_2026-03-07_1249_0af062e88/raw/surface_scripts.txt	19063	LOCAL_ONLY_HISTORICAL	TEMPORARY_RAW_LOG_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	contains /raw/ execution evidence	proof_packs/TRUTH_HEAL_MAPS_2026-03-07_1249_0af062e88/
proof_packs/TRUTH_HEAL_MAPS_2026-03-07_1249_0af062e88/raw/surface_src-tauri.txt	1677698	LOCAL_ONLY_HISTORICAL	TEMPORARY_RAW_LOG_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	contains /raw/ execution evidence	proof_packs/TRUTH_HEAL_MAPS_2026-03-07_1249_0af062e88/
proof_packs/TRUTH_HEAL_MAPS_2026-03-07_1249_0af062e88/raw/surface_src.txt	64125	LOCAL_ONLY_HISTORICAL	TEMPORARY_RAW_LOG_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	contains /raw/ execution evidence	proof_packs/TRUTH_HEAL_MAPS_2026-03-07_1249_0af062e88/
proof_packs/TRUTH_HEAL_MAPS_2026-03-07_1249_0af062e88/raw/surface_tests.txt	1823	LOCAL_ONLY_HISTORICAL	TEMPORARY_RAW_LOG_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	contains /raw/ execution evidence	proof_packs/TRUTH_HEAL_MAPS_2026-03-07_1249_0af062e88/
proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/00_EXEC_SUMMARY.md	1202	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/
proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/01_BOOTSTRAP.md	486	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/
proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/02_DISCOVERY.md	618	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/
proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/03_UI_COVERAGE_MAP.md	657	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/
proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/04_TEST_MATRIX.md	500	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/
proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/05_RUNNER_AUTHORITY.md	388	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/
proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/06_SELECTORS_AND_READY_PROTOCOL.md	675	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/
proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/07_GATES_REPORT.md	303	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/
proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/10_E2E_ARTIFACTS_INDEX.md	596	LOCAL_ONLY_HISTORICAL	CURRENT_INDEX_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	name/path indicates index material	proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/
proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/11_AUTOFIX_LOG.md	766	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/
proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/12_AUTOHEAL_REGISTRY_APPEND.md	332	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/
proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/13_INTEGRATION_FINDINGS.md	490	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/
proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/14_FAILURE_MODES.md	375	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/
proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/15_ROLLBACK.md	339	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/
proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/16_VERDICT.md	320	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/
proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/ROLLBACK.md	236	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/
proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/VERDICT.md	183	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/
proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/ui_controls.json	1203	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/
proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/ui_ipc_links.json	708	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/
proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/ui_pages.json	2385	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/
proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/ui_routes.json	467	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/UI_E2E_TOTAL_2026-03-06_1646_5a48aa005/
proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/00_EXEC_SUMMARY.md	811	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/
proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/01_BOOTSTRAP.md	873	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/
proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/02_SCOPE_FREEZE.md	654	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/
proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/03_AUTHORITY_SOURCE_LOAD.md	872	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/
proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/04_UNTRACKED_PATH_MAP.md	782	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/
proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/05_ISOLATED_BOUNDARY_DEFINITION.md	844	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/
proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/06_DRY_RUN_STRICT.md	492	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/
proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/07_STAGING_EXECUTION.md	666	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/
proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/08_COMMIT_EXECUTION.md	573	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/
proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/09_PUSH_READINESS_RECALC.md	808	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/
proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/10_COUNTER_AUDIT.md	1055	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/
proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/11_ROLLBACK.md	404	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/
proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/12_FINAL_VERDICT.md	556	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/
proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/NEXT_ACTION.md	224	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/
proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/ROOT_CAUSE.md	183	LOCAL_ONLY_HISTORICAL	HISTORICAL_PROOFPACK_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	default proof-pack path	proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/
proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/raw/bootstrap_utc.txt	21	LOCAL_ONLY_HISTORICAL	TEMPORARY_RAW_LOG_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	contains /raw/ execution evidence	proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/
proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/raw/classified_paths_set.txt	84985	LOCAL_ONLY_HISTORICAL	TEMPORARY_RAW_LOG_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	contains /raw/ execution evidence	proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/
proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/raw/counter_audit_committed_not_staged.txt	0	LOCAL_ONLY_HISTORICAL	TEMPORARY_RAW_LOG_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	contains /raw/ execution evidence	proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/
proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/raw/counter_audit_phase2_map_not_current_untracked.txt	3875	LOCAL_ONLY_HISTORICAL	TEMPORARY_RAW_LOG_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	contains /raw/ execution evidence	proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/
proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/raw/counter_audit_stage_not_committed.txt	0	LOCAL_ONLY_HISTORICAL	TEMPORARY_RAW_LOG_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	contains /raw/ execution evidence	proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/
proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/raw/counter_audit_stats.env	650	LOCAL_ONLY_HISTORICAL	TEMPORARY_RAW_LOG_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	contains /raw/ execution evidence	proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/
proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/raw/counter_audit_untracked_not_in_phase2_map.txt	3270	LOCAL_ONLY_HISTORICAL	TEMPORARY_RAW_LOG_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	contains /raw/ execution evidence	proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/
proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/raw/dry_run_add_direct_names.txt	3913	LOCAL_ONLY_HISTORICAL	TEMPORARY_RAW_LOG_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	contains /raw/ execution evidence	proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/
proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/raw/dry_run_add_names.txt	3913	LOCAL_ONLY_HISTORICAL	TEMPORARY_RAW_LOG_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	contains /raw/ execution evidence	proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/
proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/raw/dry_run_isolated_boundary_stats.env	738	LOCAL_ONLY_HISTORICAL	TEMPORARY_RAW_LOG_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	contains /raw/ execution evidence	proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/
proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/raw/dry_run_missing_from_add.txt	341	LOCAL_ONLY_HISTORICAL	TEMPORARY_RAW_LOG_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	contains /raw/ execution evidence	proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/
proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/raw/dry_run_unexpected_add.txt	0	LOCAL_ONLY_HISTORICAL	TEMPORARY_RAW_LOG_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	contains /raw/ execution evidence	proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/
proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/raw/final_git_status_sb.txt	1868	LOCAL_ONLY_HISTORICAL	TEMPORARY_RAW_LOG_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	contains /raw/ execution evidence	proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/
proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/raw/final_git_status_short.txt	1835	LOCAL_ONLY_HISTORICAL	TEMPORARY_RAW_LOG_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	contains /raw/ execution evidence	proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/
proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/raw/final_staged_names.txt	0	LOCAL_ONLY_HISTORICAL	TEMPORARY_RAW_LOG_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	contains /raw/ execution evidence	proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/
proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/raw/final_state_counts.env	325	LOCAL_ONLY_HISTORICAL	TEMPORARY_RAW_LOG_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	contains /raw/ execution evidence	proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/
proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/raw/final_tracked_modified.txt	0	LOCAL_ONLY_HISTORICAL	TEMPORARY_RAW_LOG_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	contains /raw/ execution evidence	proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/
proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/raw/gate_detect_recurrence.exitcode	2	LOCAL_ONLY_HISTORICAL	TEMPORARY_RAW_LOG_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	contains /raw/ execution evidence	proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/
proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/raw/gate_verify_instructions.exitcode	2	LOCAL_ONLY_HISTORICAL	TEMPORARY_RAW_LOG_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	contains /raw/ execution evidence	proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/
proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/raw/git_diff_cached_name_only.txt	0	LOCAL_ONLY_HISTORICAL	TEMPORARY_RAW_LOG_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	contains /raw/ execution evidence	proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/
proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/raw/git_diff_name_only.txt	38	LOCAL_ONLY_HISTORICAL	TEMPORARY_RAW_LOG_PATH	pack directory is indexed as historical/local-only governed residue	registry/proofpack-index.jsonl existing governance entry	KEEP_LOCAL_AS_GOVERNED	contains /raw/ execution evidence	proof_packs/UNTRACKED_RESIDUE_CLEARANCE_2026-03-07_1630_870348944/
